StudentNumber,Suruna Value,Hurni Level,Lal Count,Volta,Ratios,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104
1000851,doot,low,62,2 star,1.02888801,7.504029379243131,8.0,6.886171839623634,7.290162223891373,7.070260534081546,6.836045124259321,7.65302477619718,7.197937021190851,8.00975014702805,7.828663336016056,,6.992793827340819,7.976395995512525,7.0,7.624956191160823,7.0,,7.0,7.651833477006244,,7.0,8.280072254407134,6.75269436362834,7.739040812106814,6.832303065177994,8.0,8.0,6.673053057343826,7.443739181754498,6.608792511769162
1000971,nulp,medium,99,3 star,1.02888801,7.504029379243131,7.0,6.886171839623634,7.290162223891373,7.070260534081546,6.836045124259321,7.65302477619718,7.197937021190851,8.00975014702805,7.828663336016056,,6.992793827340819,7.976395995512525,7.0,7.624956191160823,7.0,,7.0,7.651833477006244,,8.0,8.280072254407134,6.75269436362834,7.739040812106814,6.832303065177994,7.0,9.0,6.673053057343826,7.443739181754498,6.608792511769162
1001071,lobi,high,73,4 star,1.02888801,7.504029379243131,7.0,6.886171839623634,7.290162223891373,7.070260534081546,6.836045124259321,7.65302477619718,7.197937021190851,8.00975014702805,7.828663336016056,,6.992793827340819,7.976395995512525,8.0,7.624956191160823,7.0,,7.0,7.651833477006244,,8.0,8.280072254407134,6.75269436362834,7.739040812106814,6.832303065177994,6.0,9.0,6.673053057343826,7.443739181754498,6.608792511769162
1001085,nulp,high,91,2 star,1.02888801,7.504029379243131,8.0,6.886171839623634,7.290162223891373,7.070260534081546,6.836045124259321,7.65302477619718,7.197937021190851,8.00975014702805,7.828663336016056,,6.992793827340819,7.976395995512525,8.0,7.624956191160823,8.0,,7.0,7.651833477006244,,8.0,8.280072254407134,6.75269436362834,7.739040812106814,6.832303065177994,7.0,7.0,6.673053057343826,7.443739181754498,6.608792511769162
1001112,nulp,low,95,2 star,1.02888801,7.504029379243131,9.0,6.886171839623634,7.290162223891373,7.070260534081546,6.836045124259321,7.65302477619718,7.197937021190851,8.00975014702805,7.828663336016056,,6.992793827340819,7.976395995512525,7.0,7.624956191160823,7.0,,7.0,7.651833477006244,,7.0,8.280072254407134,6.75269436362834,7.739040812106814,6.832303065177994,6.0,9.0,6.673053057343826,7.443739181754498,6.608792511769162
1001137,lobi,full,60,3 star,1.02888801,7.504029379243131,8.0,6.886171839623634,7.290162223891373,7.070260534081546,6.836045124259321,7.65302477619718,7.197937021190851,8.00975014702805,7.828663336016056,,6.992793827340819,7.976395995512525,8.0,7.624956191160823,7.0,,7.0,7.651833477006244,,7.0,8.280072254407134,6.75269436362834,7.739040812106814,6.832303065177994,6.0,9.0,6.673053057343826,7.443739181754498,6.608792511769162
1001152,nulp,medium,70,4 star,1.02888801,7.504029379243131,9.0,6.886171839623634,7.290162223891373,7.070260534081546,6.836045124259321,7.65302477619718,7.197937021190851,8.00975014702805,7.828663336016056,,6.992793827340819,7.976395995512525,8.0,7.624956191160823,7.0,,6.0,7.651833477006244,,7.0,8.280072254407134,6.75269436362834,7.739040812106814,6.832303065177994,7.0,9.0,6.673053057343826,7.443739181754498,6.608792511769162
1001223,lobi,full,64,5 star,1.02888801,7.504029379243131,8.0,6.886171839623634,7.290162223891373,7.070260534081546,6.836045124259321,7.65302477619718,7.197937021190851,8.00975014702805,7.828663336016056,,6.992793827340819,7.976395995512525,7.0,7.624956191160823,7.0,,7.0,7.651833477006244,,7.0,8.280072254407134,6.75269436362834,7.739040812106814,6.832303065177994,8.0,8.0,6.673053057343826,7.443739181754498,6.608792511769162
1001250,lobi,full,64,5 star,1.02888801,7.504029379243131,8.0,6.886171839623634,7.290162223891373,7.070260534081546,6.836045124259321,7.65302477619718,7.197937021190851,8.00975014702805,7.828663336016056,,6.992793827340819,7.976395995512525,8.0,7.624956191160823,7.0,,7.0,7.651833477006244,,7.0,8.280072254407134,6.75269436362834,7.739040812106814,6.832303065177994,8.0,7.0,6.673053057343826,7.443739181754498,6.608792511769162
1001316,nulp,medium,73,4 star,1.02888801,7.504029379243131,8.0,6.886171839623634,7.290162223891373,7.070260534081546,6.836045124259321,7.65302477619718,7.197937021190851,8.00975014702805,7.828663336016056,,6.992793827340819,7.976395995512525,7.0,7.624956191160823,8.0,,7.0,7.651833477006244,,8.0,8.280072254407134,6.75269436362834,7.739040812106814,6.832303065177994,6.0,8.0,6.673053057343826,7.443739181754498,6.608792511769162
1001568,lobi,full,87,5 star,1.02656021,7.48705194397396,8.0,8.0,8.0,7.054264475899048,6.82057896498291,7.635710247404068,8.0,6.0,8.0,,6.9769730331308795,7.9583498579174785,7.0,8.0,8.0,,7.0,6.0,,8.0,8.261339066726379,6.7374167806583,8.0,7.0,7.0,7.0,6.657955658252855,7.42689814959271,7.0
1001989,doot,low,91,2 star,1.02656021,7.48705194397396,8.0,7.0,6.0,7.054264475899048,6.82057896498291,7.635710247404068,7.0,8.0,7.0,,6.9769730331308795,7.9583498579174785,8.0,8.0,8.0,,7.0,8.0,,9.0,8.261339066726379,6.7374167806583,7.0,6.0,7.0,8.0,6.657955658252855,7.42689814959271,7.0
1002001,nulp,medium,62,1 star,1.02656021,7.48705194397396,8.0,8.0,6.0,7.054264475899048,6.82057896498291,7.635710247404068,7.0,8.0,8.0,,6.9769730331308795,7.9583498579174785,8.0,7.0,8.0,,7.0,8.0,,7.0,8.261339066726379,6.7374167806583,7.0,7.0,7.0,8.0,6.657955658252855,7.42689814959271,7.0
1000599,doot,low,98,4 star,1.02082692,7.44523711458381,9.0,6.832220340125965,7.233045556936153,7.014866743955953,6.782486355515661,7.593065168452158,7.141542916508699,7.946995681833432,7.7673276424148385,,6.938006970223455,7.913902852069765,7.0,7.5652164940260445,6.0,,6.0,7.591883202803748,,7.0,8.215199880542773,6.69978862803939,7.678407289416559,6.778773614566867,8.0,7.0,6.620771292227307,7.385419276286215,6.557014212565639
1002517,doot,low,83,4 star,1.02082692,8.0,8.0,7.0,7.0,8.0,6.0,8.0,7.0,8.0,8.0,,8.0,7.0,7.0,7.0,8.0,,7.0,8.0,,8.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0
1002577,doot,low,77,1 star,1.02082692,8.0,9.0,6.0,7.0,7.0,6.0,8.0,7.0,9.0,8.0,,7.0,7.0,8.0,7.0,7.0,,7.0,9.0,,7.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,6.0
1002789,doot,low,98,4 star,1.02082692,8.0,10.0,7.0,7.0,7.0,6.0,9.0,7.0,9.0,9.0,,7.0,7.0,7.0,7.0,7.0,,7.0,8.0,,8.0,9.0,6.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0
1000250,doot,nothing,92,2 star,1.01899486,7.431875279349151,9.0,6.819958675243215,7.22006453813324,7.002277286805929,6.770313947334571,7.579438028826458,7.128726115874545,7.932733349381561,7.753387757012363,,6.925555451948577,7.899699910733577,7.0,7.551639333923287,6.0,,7.0,7.578258184430871,,7.0,8.200456206763924,6.687764636005672,7.664626987797311,6.766607869576225,7.0,8.0,6.6088891112072,7.372164795066899,6.545246455247609
1001083,doot,nothing,92,2 star,1.01899486,7.431875279349151,8.0,6.819958675243215,7.22006453813324,7.002277286805929,6.770313947334571,7.579438028826458,7.128726115874545,7.932733349381561,7.753387757012363,,6.925555451948577,7.899699910733577,8.0,7.551639333923287,7.0,,7.0,7.578258184430871,,7.0,8.200456206763924,6.687764636005672,7.664626987797311,6.766607869576225,7.0,8.0,6.6088891112072,7.372164795066899,6.545246455247609
1001379,nulp,high,93,2 star,1.01841291,7.427630920531857,8.0,7.0,8.0,6.998278272260303,6.766447407515466,7.575109396628179,7.0,7.0,7.0,,6.921600253396091,7.895188376334813,7.0,8.0,8.0,,7.0,7.0,,9.0,8.195772909843734,6.68394524026316,7.0,6.0,7.0,8.0,6.605114761434456,7.367954537026451,7.0
1001590,nulp,medium,90,2 star,1.01841291,7.427630920531857,8.0,7.0,7.0,6.998278272260303,6.766447407515466,7.575109396628179,7.0,7.0,9.0,,6.921600253396091,7.895188376334813,7.0,7.0,8.0,,6.0,8.0,,8.0,8.195772909843734,6.68394524026316,7.0,7.0,7.0,8.0,6.605114761434456,7.367954537026451,7.0
1002034,doot,low,79,1 star,1.01841291,7.427630920531857,8.0,6.0,7.0,6.998278272260303,6.766447407515466,7.575109396628179,8.0,8.0,8.0,,6.921600253396091,7.895188376334813,7.0,7.0,7.0,,6.0,8.0,,8.0,8.195772909843734,6.68394524026316,8.0,7.0,7.0,8.0,6.605114761434456,7.367954537026451,7.0
1002175,doot,low,61,4 star,1.01841291,7.427630920531857,8.0,7.0,7.0,6.998278272260303,6.766447407515466,7.575109396628179,7.0,8.0,9.0,,6.921600253396091,7.895188376334813,7.0,8.0,7.0,,6.0,8.0,,7.0,8.195772909843734,6.68394524026316,8.0,6.0,8.0,8.0,6.605114761434456,7.367954537026451,6.0
1001891,lobi,full,88,2 star,1.01569714,7.407823888406694,7.0,9.0,9.0,6.979616181474892,6.748403532879286,7.55490908824238,7.0,7.0,8.0,,6.9031426374963045,7.874134523299116,7.0,7.0,8.0,,6.0,7.0,,7.0,8.173917497390878,6.666121371587784,7.0,7.0,7.0,8.0,6.5875011075426775,7.348306642055227,6.0
1002376,doot,low,92,5 star,1.01569714,7.0,10.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,,7.0,8.0,8.0,7.0,8.0,,6.0,8.0,,8.0,8.0,6.0,7.0,7.0,8.0,8.0,7.0,8.0,6.0
1002568,lobi,full,88,2 star,1.01569714,7.0,8.0,7.0,7.0,8.0,6.0,6.0,7.0,9.0,7.0,,7.0,8.0,9.0,7.0,7.0,,7.0,9.0,,8.0,8.0,7.0,8.0,6.0,7.0,8.0,7.0,8.0,7.0
1002576,doot,low,84,5 star,1.01569714,7.0,7.0,8.0,6.0,8.0,8.0,9.0,8.0,7.0,8.0,,8.0,7.0,7.0,7.0,8.0,,6.0,7.0,,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0
1002796,lobi,high,81,2 star,1.01569714,7.0,8.0,6.0,8.0,7.0,6.0,7.0,7.0,9.0,7.0,,7.0,9.0,7.0,8.0,7.0,,6.0,8.0,,6.0,9.0,7.0,8.0,7.0,7.0,9.0,7.0,8.0,6.0
1001369,lobi,full,84,4 star,1.01433925,7.397920335877413,7.0,9.0,8.0,6.970285101723437,6.739381562340645,7.544808896858721,8.0,7.0,9.0,,6.893913795564121,7.863607558019048,8.0,7.0,8.0,,7.0,6.0,,6.0,8.16298975092648,6.657209404434596,9.0,7.0,6.0,7.0,6.578694248168315,7.338482658395903,8.0
1001564,lobi,full,84,4 star,1.01433925,7.397920335877413,7.0,8.0,7.0,6.970285101723437,6.739381562340645,7.544808896858721,8.0,7.0,8.0,,6.893913795564121,7.863607558019048,7.0,7.0,8.0,,6.0,7.0,,7.0,8.16298975092648,6.657209404434596,8.0,7.0,7.0,6.0,6.578694248168315,7.338482658395903,7.0
1001694,doot,low,88,2 star,1.01433925,7.397920335877413,8.0,8.0,7.0,6.970285101723437,6.739381562340645,7.544808896858721,8.0,6.0,8.0,,6.893913795564121,7.863607558019048,6.0,8.0,7.0,,7.0,7.0,,7.0,8.16298975092648,6.657209404434596,8.0,7.0,7.0,7.0,6.578694248168315,7.338482658395903,7.0
1002107,doot,low,88,2 star,1.01433925,7.397920335877413,9.0,5.0,8.0,6.970285101723437,6.739381562340645,7.544808896858721,6.0,9.0,7.0,,6.893913795564121,7.863607558019048,8.0,7.0,8.0,,7.0,7.543634442966641,,9.0,8.16298975092648,6.657209404434596,7.0,6.0,7.0,9.0,6.578694248168315,7.338482658395903,7.0
1001541,lobi,full,63,1 star,1.01281163,7.386778884865346,7.0,9.0,8.0,6.9597876799514875,6.7292318870103625,7.533446228040554,7.08546922134864,6.0,8.0,,6.883531390868277,7.851764770531745,8.0,8.0,7.0,,6.0,6.0,,7.0,8.150696086451493,6.647183482406635,8.0,7.0,8.0,7.0,6.568786571907748,7.327430721996303,7.0
1002200,doot,low,99,2 star,1.01281163,7.386778884865346,8.0,6.0,6.0,6.9597876799514875,6.7292318870103625,7.533446228040554,7.0,8.0,8.0,,6.883531390868277,7.851764770531745,8.0,7.0,9.0,,8.0,7.0,,8.0,8.150696086451493,6.647183482406635,7.0,6.0,7.0,7.0,6.568786571907748,7.327430721996303,6.505530097660211
1002114,doot,low,75,2 star,1.01056735,7.370410589296183,9.0,6.0,6.0,6.944365550276336,6.714320643801811,7.516752933651086,7.0,9.0,6.0,,6.868278236804576,7.8343661170040315,7.0,7.0,7.0,,7.0,8.0,,8.0,8.132635033763048,6.632454049505182,7.0,7.0,7.0,8.0,6.554230858001105,7.311193935476818,7.0
1002415,doot,low,72,2 star,1.01056735,9.0,9.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,,8.0,7.0,6.0,9.0,7.0,,6.0,8.0,,7.0,8.0,6.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0
1002491,nulp,medium,76,3 star,1.01056735,6.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,,8.0,7.0,8.0,8.0,7.0,,6.0,7.0,,7.0,8.0,7.0,8.0,7.0,8.0,7.0,7.0,8.0,6.0
1002610,doot,low,60,2 star,1.01056735,8.0,10.0,6.0,7.0,7.0,6.0,8.0,7.0,9.0,7.0,,6.0,8.0,8.0,7.0,6.0,,7.0,9.0,,8.0,9.0,6.0,7.0,6.0,7.0,8.0,6.0,8.0,6.0
1002721,lobi,high,96,1 star,1.01056735,8.0,9.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,8.0,,7.0,9.0,8.0,7.0,8.0,,7.0,7.0,,6.0,8.0,6.0,7.0,7.0,7.0,9.0,7.0,8.0,6.0
1002764,doot,low,75,2 star,1.01056735,8.0,10.0,6.0,6.0,6.0,6.0,7.0,6.0,9.0,9.0,,7.0,7.0,9.0,7.0,8.0,,7.0,8.0,,7.0,10.0,6.0,7.0,7.0,8.0,9.0,6.0,8.0,6.0
1000196,nulp,medium,61,3 star,1.0102656,7.368209824156363,7.0,6.761535227979258,7.158213568080118,6.942291999904066,6.7123157836069245,7.514508471470778,7.067657600048803,7.864777273609577,7.686968052391108,,6.866227405696728,7.832026817227717,8.0,7.486947915193223,8.0,,6.0,7.513338734259135,,7.0,8.130206672485158,6.630473634237028,7.598967655836108,6.70864145411111,7.0,7.0,6.552273799759116,7.309010852112776,6.489176341143271
1000210,doot,low,89,3 star,1.0102656,7.368209824156363,8.0,6.761535227979258,7.158213568080118,6.942291999904066,6.7123157836069245,7.514508471470778,7.067657600048803,7.864777273609577,7.686968052391108,,6.866227405696728,7.832026817227717,7.0,7.486947915193223,7.0,,6.0,7.513338734259135,,7.0,8.130206672485158,6.630473634237028,7.598967655836108,6.70864145411111,8.0,8.0,6.552273799759116,7.309010852112776,6.489176341143271
1000522,doot,low,60,1 star,1.0102656,7.368209824156363,9.0,6.761535227979258,7.158213568080118,6.942291999904066,6.7123157836069245,7.514508471470778,7.067657600048803,7.864777273609577,7.686968052391108,,6.866227405696728,7.832026817227717,8.0,7.486947915193223,8.0,,7.0,7.513338734259135,,7.0,8.130206672485158,6.630473634237028,7.598967655836108,6.70864145411111,7.0,8.0,6.552273799759116,7.309010852112776,6.489176341143271
1001417,nulp,medium,61,3 star,1.0102656,7.368209824156363,8.0,8.0,7.0,6.942291999904066,6.7123157836069245,7.514508471470778,7.0,8.0,8.0,,6.866227405696728,7.832026817227717,6.0,8.0,6.0,,6.0,7.0,,7.0,8.130206672485158,6.630473634237028,8.0,8.0,7.0,8.0,6.552273799759116,7.309010852112776,6.0
1001421,lobi,full,71,5 star,1.0102656,7.368209824156363,7.0,8.0,8.0,6.942291999904066,6.7123157836069245,7.514508471470778,7.0,7.0,8.0,,6.866227405696728,7.832026817227717,7.0,9.0,7.0,,6.0,7.0,,6.0,8.130206672485158,6.630473634237028,9.0,7.0,7.0,7.0,6.552273799759116,7.309010852112776,7.0
1001603,lobi,high,60,3 star,1.0102656,7.368209824156363,8.0,8.0,6.0,6.942291999904066,6.7123157836069245,7.514508471470778,7.0,8.0,7.0,,6.866227405696728,7.832026817227717,9.0,7.0,8.0,,6.0,8.0,,8.0,8.130206672485158,6.630473634237028,7.0,6.0,6.0,7.0,6.552273799759116,7.309010852112776,8.0
1001775,doot,low,95,1 star,1.0102656,7.368209824156363,8.0,7.0,7.0,6.942291999904066,6.7123157836069245,7.514508471470778,7.0,6.0,8.0,,6.866227405696728,7.832026817227717,7.0,7.0,9.0,,6.0,9.0,,7.0,8.130206672485158,6.630473634237028,7.0,7.0,7.0,8.0,6.552273799759116,7.309010852112776,7.0
1002058,doot,low,94,1 star,1.0102656,7.368209824156363,8.0,7.0,7.0,6.942291999904066,6.7123157836069245,7.514508471470778,8.0,8.0,9.0,,6.866227405696728,7.832026817227717,6.0,7.0,7.0,,6.0,8.0,,6.0,8.130206672485158,6.630473634237028,9.0,7.0,8.0,7.0,6.552273799759116,7.309010852112776,6.0
1002062,doot,low,87,5 star,1.0102656,7.368209824156363,8.0,6.0,7.0,6.942291999904066,6.7123157836069245,7.514508471470778,7.0,7.0,8.0,,6.866227405696728,7.832026817227717,7.0,8.0,7.0,,7.0,8.0,,8.0,8.130206672485158,6.630473634237028,7.0,7.0,7.0,8.0,6.552273799759116,7.309010852112776,7.0
1002087,doot,low,60,1 star,1.0102656,7.368209824156363,9.0,6.0,7.0,6.942291999904066,6.7123157836069245,7.514508471470778,6.0,8.0,8.0,,6.866227405696728,7.832026817227717,7.0,7.0,7.0,,7.0,9.0,,7.0,8.130206672485158,6.630473634237028,7.0,7.0,7.0,8.0,6.552273799759116,7.309010852112776,6.0
1002117,doot,low,89,3 star,1.0102656,7.368209824156363,10.0,5.0,7.0,6.942291999904066,6.7123157836069245,7.514508471470778,6.0,8.0,8.0,,6.866227405696728,7.832026817227717,7.0,8.0,8.0,,8.0,8.0,,8.0,8.130206672485158,6.630473634237028,6.0,8.0,7.0,9.0,6.552273799759116,7.309010852112776,6.0
1002155,lobi,high,94,5 star,1.0102656,7.368209824156363,7.0,8.0,7.0,6.942291999904066,6.7123157836069245,7.514508471470778,9.0,7.0,8.0,,6.866227405696728,7.832026817227717,7.0,7.0,7.0,,6.0,7.0,,7.0,8.130206672485158,6.630473634237028,8.0,7.0,7.0,8.0,6.552273799759116,7.309010852112776,7.0
1002157,nulp,medium,80,5 star,1.0102656,7.368209824156363,9.0,7.0,7.0,6.942291999904066,6.7123157836069245,7.514508471470778,8.0,7.0,8.0,,6.866227405696728,7.832026817227717,7.0,7.0,6.0,,7.0,7.0,,7.0,8.130206672485158,6.630473634237028,9.0,7.0,8.0,7.0,6.552273799759116,7.309010852112776,6.0
1000064,lobi,full,69,5 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,8.0,7.478322402577042,7.0,,6.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,7.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1000155,nulp,low,98,4 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,7.0,7.478322402577042,8.0,,6.0,7.504682817485561,,8.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,6.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1000160,lobi,full,77,3 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,9.0,7.478322402577042,8.0,,6.0,7.504682817485561,,6.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,6.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1000187,nulp,low,72,1 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,8.0,7.478322402577042,7.0,,6.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,7.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1000320,lobi,high,96,4 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,8.0,7.478322402577042,7.0,,7.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,6.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1000334,lobi,full,73,3 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,8.0,7.478322402577042,7.0,,7.0,7.504682817485561,,6.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,7.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1000347,lobi,high,99,4 star,1.0091017,7.359721106521777,9.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,8.0,7.478322402577042,7.0,,6.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,6.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1000424,lobi,full,90,4 star,1.0091017,7.359721106521777,7.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,8.0,7.478322402577042,8.0,,7.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,7.0,7.0,6.544725100213631,7.30059033603188,6.481700334493675
1000458,nulp,medium,92,1 star,1.0091017,7.359721106521777,9.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,7.0,7.478322402577042,7.0,,8.0,7.504682817485561,,6.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,6.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1000496,doot,low,82,3 star,1.0091017,7.359721106521777,9.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,7.0,7.478322402577042,7.0,,7.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,7.0,7.0,6.544725100213631,7.30059033603188,6.481700334493675
1000497,doot,low,88,5 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,7.0,7.478322402577042,8.0,,7.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,7.0,7.0,6.544725100213631,7.30059033603188,6.481700334493675
1000501,lobi,high,79,3 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,8.0,7.478322402577042,8.0,,6.0,7.504682817485561,,6.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,7.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1000617,lobi,full,99,3 star,1.0091017,7.359721106521777,6.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,8.0,7.478322402577042,9.0,,7.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,7.0,7.0,6.544725100213631,7.30059033603188,6.481700334493675
1000693,lobi,full,90,2 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,8.0,7.478322402577042,8.0,,6.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,6.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1000733,doot,nothing,87,5 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,7.0,7.478322402577042,8.0,,6.0,7.504682817485561,,8.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,6.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1001043,lobi,full,69,5 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,8.0,7.478322402577042,7.0,,7.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,6.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1001050,doot,nothing,81,3 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,8.0,7.478322402577042,7.0,,6.0,7.504682817485561,,8.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,7.0,7.0,6.544725100213631,7.30059033603188,6.481700334493675
1001157,lobi,high,92,4 star,1.0091017,7.359721106521777,7.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,8.0,7.478322402577042,6.0,,8.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,6.0,9.0,6.544725100213631,7.30059033603188,6.481700334493675
1001178,doot,nothing,99,1 star,1.0091017,7.359721106521777,8.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,6.0,7.478322402577042,8.0,,7.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,7.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
1001289,doot,nothing,75,5 star,1.0091017,7.359721106521777,9.0,6.753745443934502,7.149966781520337,6.934293970812816,6.704582703968717,7.505851207074222,7.059515140599825,7.85571647388646,7.678112101920084,,6.858317008591758,7.823003748430193,7.0,7.478322402577042,7.0,,6.0,7.504682817485561,,7.0,8.12084007864478,6.622834842752007,7.590213088270284,6.700912607569724,7.0,8.0,6.544725100213631,7.30059033603188,6.481700334493675
